claim_id,policy_number,claimant_id,claimant_name,claim_type,estimated_damage,amount_paid,claim_date,incident_date,settlement_date,status,location,state,description,police_report,photos_provided,witness_statements,vehicle_vin,vehicle_make,vehicle_model,vehicle_year,license_plate,fraud_flag
CLM-2026-009608,POL-2023-065,CLM-744,Anthony Johnson,Auto Theft,18288.64,14726.23,2025-02-03,2025-01-21,2025-04-08,CLOSED,"MA City, MA",MA,Auto Theft incident reported at MA City. Significant damage to vehicle.,True,True,0,7FJ4SS88VHK0AB21U,Mercedes,C-Class,2018.0,OKC118,False
CLM-2026-009609,POL-2023-810,CLM-1547,Jennifer Jones,Water Damage,22091.51,,2024-05-24,2024-05-11,,UNDER_REVIEW,"Los Angeles, CA",CA,Water Damage incident reported at Los Angeles. Multiple vehicles involved.,True,True,0,,,,,,False
CLM-2026-009610,POL-2020-135,CLM-1477,Michael Lewis,Water Damage,14220.63,,2023-07-18,2023-07-07,,PENDING,"Fort Lauderdale, FL",FL,Water Damage incident reported at Fort Lauderdale. Minor damage reported.,True,True,2,,,,,,False
CLM-2026-009611,POL-2024-168,CLM-284,Mark Thompson,Medical,35945.96,,2025-09-11,2025-09-05,,PENDING,"SC City, SC",SC,Medical incident reported at SC City. Weather-related incident.,False,True,1,,,,,,False
CLM-2026-009612,POL-2023-117,CLM-1248,Susan Williams,Medical,70135.36,50189.9,2024-02-14,2024-02-10,2024-03-04,APPROVED,"MA City, MA",MA,Medical incident reported at MA City. Multiple vehicles involved.,True,False,0,,,,,,False
CLM-2026-009613,POL-2023-817,CLM-828,Elizabeth Wilson,Personal Injury,23405.92,,2023-05-04,2023-05-03,,PENDING,"Augusta, GA",GA,Personal Injury incident reported at Augusta. Significant damage to vehicle.,True,True,0,,,,,,False
CLM-2026-009614,POL-2021-098,CLM-667,Barbara Lopez,Vandalism,3258.32,2763.1,2025-09-04,2025-09-02,2025-11-09,CLOSED,"LA City, LA",LA,Vandalism incident reported at LA City. Parking lot incident.,True,True,2,,,,,,False
CLM-2026-009615,POL-2021-231,CLM-737,Linda Rodriguez,Comprehensive,1144.26,1019.27,2023-03-07,2023-03-06,2023-04-12,APPROVED,"MA City, MA",MA,Comprehensive incident reported at MA City. Significant damage to vehicle.,False,True,1,,,,,,False
CLM-2026-009616,POL-2024-465,CLM-295,Mark Jones,Medical,18676.54,,2024-10-17,2024-10-06,,DENIED,"AL City, AL",AL,Medical incident reported at AL City. Single vehicle incident.,False,False,1,,,,,,True
CLM-2026-009617,POL-2023-555,CLM-1068,Sandra Robinson,Auto Collision,17440.27,,2026-01-07,2025-12-30,,PENDING,"MO City, MO",MO,Auto Collision incident reported at MO City. Single vehicle incident.,True,True,1,B6BVUZAHZGUR607MH,Chevrolet,Tahoe,2015.0,LJK111,True
CLM-2026-009618,POL-2020-109,CLM-1534,Karen Moore,Liability,42391.94,,2023-02-18,2023-02-04,,DENIED,"AZ City, AZ",AZ,Liability incident reported at AZ City. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-009619,POL-2020-708,CLM-1333,Karen Harris,Medical,57214.83,,2025-05-26,2025-05-21,,UNDER_REVIEW,"Allentown, PA",PA,Medical incident reported at Allentown. Weather-related incident.,True,False,0,,,,,,False
CLM-2026-009620,POL-2022-281,CLM-030,James Ramirez,Fire Damage,48310.21,36446.6,2024-02-07,2024-01-30,2024-03-18,SETTLED,"CT City, CT",CT,Fire Damage incident reported at CT City. Single vehicle incident.,True,True,2,,,,,,False
CLM-2026-009621,POL-2020-684,CLM-1034,Joseph Clark,Vandalism,4100.22,3285.47,2024-11-14,2024-11-05,2025-01-22,CLOSED,"MA City, MA",MA,Vandalism incident reported at MA City. Significant damage to vehicle.,True,True,0,,,,,,False
CLM-2026-009622,POL-2020-902,CLM-479,Karen Robinson,Vandalism,5401.36,,2024-09-10,2024-09-10,,PENDING,"MD City, MD",MD,Vandalism incident reported at MD City. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-009623,POL-2025-684,CLM-817,Jennifer Williams,Liability,87586.95,65874.75,2024-11-11,2024-11-10,2025-01-28,APPROVED,"MD City, MD",MD,Liability incident reported at MD City. Minor damage reported.,True,True,1,,,,,,False
CLM-2026-009624,POL-2022-636,CLM-256,Margaret Moore,Ruitschade,777.34,681.01,2025-05-01,2025-04-25,2025-07-03,APPROVED,"San Antonio, TX",TX,Ruitschade incident reported at San Antonio. Single vehicle incident.,False,True,3,,,,,,True
CLM-2026-009625,POL-2020-390,CLM-852,Karen Clark,Vandalism,1370.15,1314.63,2023-06-05,2023-05-31,2023-08-20,APPROVED,"IN City, IN",IN,Vandalism incident reported at IN City. Parking lot incident.,False,True,1,,,,,,False
CLM-2026-009626,POL-2025-452,CLM-409,Betty Wilson,Fire Damage,78558.92,,2024-07-13,2024-07-03,,DENIED,"AL City, AL",AL,Fire Damage incident reported at AL City. Parking lot incident.,True,True,2,,,,,,False
CLM-2026-009627,POL-2021-682,CLM-271,Jessica Garcia,Property Theft,17398.85,,2024-04-29,2024-04-18,,PENDING,"Cincinnati, OH",OH,Property Theft incident reported at Cincinnati. Multiple vehicles involved.,True,False,3,,,,,,False
CLM-2026-009628,POL-2021-908,CLM-399,William Jones,Vandalism,9003.53,8123.74,2025-05-09,2025-04-25,2025-06-16,APPROVED,"Tampa, FL",FL,Vandalism incident reported at Tampa. Multiple vehicles involved.,True,True,0,,,,,,False
CLM-2026-009629,POL-2021-592,CLM-1826,John Moore,Auto Accident,6810.2,,2023-12-19,2023-12-14,,PENDING,"Miami, FL",FL,Auto Accident incident reported at Miami. Single vehicle incident.,True,True,0,U62ZWF44HUNTMTA6S,Nissan,Rogue,2018.0,RCR339,False
CLM-2026-009630,POL-2023-295,CLM-1319,Jessica Lee,Water Damage,11779.69,,2024-04-10,2024-04-04,,UNDER_REVIEW,"MD City, MD",MD,Water Damage incident reported at MD City. Multiple vehicles involved.,True,True,2,,,,,,False
CLM-2026-009631,POL-2024-005,CLM-363,Margaret Anderson,Property Damage,4004.7,3192.34,2025-02-14,2025-02-07,2025-04-25,APPROVED,"MN City, MN",MN,Property Damage incident reported at MN City. Significant damage to vehicle.,True,True,1,,,,,,True
CLM-2026-009632,POL-2020-925,CLM-383,Barbara Sanchez,Major Collision,55354.28,46396.87,2023-01-27,2023-01-21,2023-04-05,APPROVED,"AL City, AL",AL,Major Collision incident reported at AL City. Parking lot incident.,True,False,1,7L8W593D5DH4KC4HV,Toyota,RAV4,2022.0,MCK275,False
CLM-2026-009633,POL-2023-748,CLM-392,Charles White,Property Theft,12222.24,9977.17,2023-04-08,2023-04-02,2023-07-01,CLOSED,"WA City, WA",WA,Property Theft incident reported at WA City. Weather-related incident.,True,True,0,,,,,,False
CLM-2026-009634,POL-2023-904,CLM-1806,Richard Wilson,Liability,17321.89,15082.13,2023-11-02,2023-10-28,2023-12-02,CLOSED,"AZ City, AZ",AZ,Liability incident reported at AZ City. Weather-related incident.,False,True,2,,,,,,False
CLM-2026-009635,POL-2023-926,CLM-565,Nancy Rodriguez,Medical,46858.65,35518.09,2025-04-16,2025-04-13,2025-07-07,CLOSED,"Sterling Heights, MI",MI,Medical incident reported at Sterling Heights. Multiple vehicles involved.,True,True,1,,,,,,False
CLM-2026-009636,POL-2023-644,CLM-912,Thomas Clark,Medical,20980.87,18342.32,2023-05-18,2023-05-11,2023-08-02,APPROVED,"Greensboro, NC",NC,Medical incident reported at Greensboro. Weather-related incident.,False,True,1,,,,,,False
CLM-2026-009637,POL-2020-122,CLM-1514,William Miller,Personal Injury,8361.63,8338.85,2024-12-09,2024-12-04,2025-01-25,APPROVED,"NJ City, NJ",NJ,Personal Injury incident reported at NJ City. Parking lot incident.,True,True,2,,,,,,False
CLM-2026-009638,POL-2021-645,CLM-875,Linda Davis,Property Damage,23992.76,22675.52,2023-01-24,2023-01-13,2023-03-31,APPROVED,"AL City, AL",AL,Property Damage incident reported at AL City. Single vehicle incident.,True,True,0,,,,,,False
CLM-2026-009639,POL-2024-468,CLM-1266,Betty Ramirez,Hail Damage,6890.13,,2023-05-13,2023-04-30,,UNDER_REVIEW,"SC City, SC",SC,Hail Damage incident reported at SC City. Single vehicle incident.,False,True,1,,,,,,False
CLM-2026-009640,POL-2025-731,CLM-631,Matthew Moore,Hail Damage,2674.88,2316.84,2024-08-01,2024-07-21,2024-09-16,APPROVED,"SC City, SC",SC,Hail Damage incident reported at SC City. Significant damage to vehicle.,True,False,3,,,,,,False
CLM-2026-009641,POL-2020-239,CLM-003,Mary White,Property Damage,30463.59,24865.07,2023-05-02,2023-04-23,2023-06-20,CLOSED,"MA City, MA",MA,Property Damage incident reported at MA City. Single vehicle incident.,True,True,2,,,,,,False
CLM-2026-009642,POL-2025-350,CLM-234,Charles Ramirez,Property Damage,38492.09,,2023-02-05,2023-01-29,,DENIED,"Fort Worth, TX",TX,Property Damage incident reported at Fort Worth. Single vehicle incident.,True,True,2,,,,,,False
CLM-2026-009643,POL-2023-963,CLM-1154,Anthony Smith,Water Damage,35896.45,,2025-06-18,2025-06-09,,UNDER_REVIEW,"AL City, AL",AL,Water Damage incident reported at AL City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-009644,POL-2025-715,CLM-117,Barbara Williams,Property Damage,26211.03,18693.66,2025-03-17,2025-03-15,2025-04-08,APPROVED,"UT City, UT",UT,Property Damage incident reported at UT City. Significant damage to vehicle.,True,False,1,,,,,,False
CLM-2026-009645,POL-2020-139,CLM-1029,Anthony Ramirez,Property Theft,15290.17,12651.71,2025-02-25,2025-02-22,2025-03-21,APPROVED,"KY City, KY",KY,Property Theft incident reported at KY City. Single vehicle incident.,True,True,0,,,,,,False
CLM-2026-009646,POL-2020-906,CLM-1156,Margaret Moore,Comprehensive,8120.14,6690.1,2024-08-25,2024-08-16,2024-10-29,APPROVED,"Reading, PA",PA,Comprehensive incident reported at Reading. Single vehicle incident.,True,False,1,,,,,,True
CLM-2026-009647,POL-2024-313,CLM-018,Mark Brown,Auto Collision,19554.68,13755.6,2023-08-29,2023-08-27,2023-10-02,APPROVED,"AL City, AL",AL,Auto Collision incident reported at AL City. Significant damage to vehicle.,True,True,1,E0PYJ7KL0V193WG3A,BMW,M3,2019.0,YPC499,False
CLM-2026-009648,POL-2024-242,CLM-1393,Thomas Anderson,Comprehensive,4644.37,3734.98,2024-11-15,2024-11-02,2024-12-28,CLOSED,"LA City, LA",LA,Comprehensive incident reported at LA City. Significant damage to vehicle.,False,True,1,,,,,,False
CLM-2026-009649,POL-2021-782,CLM-614,Mary Gonzalez,Property Theft,12175.07,,2024-10-15,2024-10-02,,DENIED,"LA City, LA",LA,Property Theft incident reported at LA City. Parking lot incident.,True,True,0,,,,,,False
CLM-2026-009650,POL-2022-380,CLM-1712,Joseph Lopez,Hail Damage,1188.23,,2024-09-18,2024-09-14,,UNDER_REVIEW,"NJ City, NJ",NJ,Hail Damage incident reported at NJ City. Weather-related incident.,False,True,1,,,,,,True
CLM-2026-009651,POL-2023-897,CLM-735,Patricia Jackson,Water Damage,22229.61,,2024-06-24,2024-06-11,,PENDING,"OR City, OR",OR,Water Damage incident reported at OR City. Parking lot incident.,True,True,3,,,,,,True
CLM-2026-009652,POL-2024-432,CLM-1345,David Lee,Vandalism,6678.15,6173.72,2023-12-30,2023-12-28,2024-03-15,APPROVED,"Austin, TX",TX,Vandalism incident reported at Austin. Multiple vehicles involved.,True,True,0,,,,,,False
CLM-2026-009653,POL-2025-386,CLM-682,Sarah Ramirez,Water Damage,26636.7,19189.57,2023-08-19,2023-08-16,2023-11-03,SETTLED,"KY City, KY",KY,Water Damage incident reported at KY City. Weather-related incident.,True,False,2,,,,,,True
CLM-2026-009654,POL-2022-194,CLM-486,Christopher Jackson,Property Theft,6176.28,,2024-03-14,2024-03-04,,PENDING,"Jacksonville, FL",FL,Property Theft incident reported at Jacksonville. Minor damage reported.,True,False,1,,,,,,False
CLM-2026-009655,POL-2022-851,CLM-1584,Matthew Lewis,Auto Accident,21877.54,20008.37,2023-06-06,2023-05-26,2023-06-20,CLOSED,"SC City, SC",SC,Auto Accident incident reported at SC City. Weather-related incident.,False,True,1,ZY69091RWJ0RHH3D9,Honda,Pilot,2024.0,SHV203,False
CLM-2026-009656,POL-2022-590,CLM-1500,Mary Harris,Hail Damage,1911.79,,2023-02-07,2023-01-24,,UNDER_REVIEW,"OK City, OK",OK,Hail Damage incident reported at OK City. Multiple vehicles involved.,False,False,0,,,,,,False
CLM-2026-009657,POL-2022-561,CLM-1049,Michael Moore,Hail Damage,4340.16,3184.92,2023-12-28,2023-12-18,2024-03-18,APPROVED,"VA City, VA",VA,Hail Damage incident reported at VA City. Parking lot incident.,True,True,2,,,,,,False
CLM-2026-009658,POL-2020-806,CLM-716,Richard Jackson,Property Damage,11255.04,,2025-01-08,2025-01-05,,UNDER_REVIEW,"OR City, OR",OR,Property Damage incident reported at OR City. Single vehicle incident.,False,False,0,,,,,,False
CLM-2026-009659,POL-2020-649,CLM-688,Joseph Martinez,Property Theft,14201.59,10546.53,2023-02-08,2023-02-02,2023-04-28,APPROVED,"OR City, OR",OR,Property Theft incident reported at OR City. Weather-related incident.,False,False,1,,,,,,True
CLM-2026-009660,POL-2021-056,CLM-1898,Christopher Williams,Fire Damage,55057.27,,2024-02-29,2024-02-20,,PENDING,"MO City, MO",MO,Fire Damage incident reported at MO City. Multiple vehicles involved.,True,True,1,,,,,,True
CLM-2026-009661,POL-2022-687,CLM-1600,Charles Thomas,Hail Damage,2830.56,2465.14,2023-06-30,2023-06-22,2023-09-13,CLOSED,"WA City, WA",WA,Hail Damage incident reported at WA City. Significant damage to vehicle.,True,True,1,,,,,,False
CLM-2026-009662,POL-2025-557,CLM-119,Jessica Johnson,Water Damage,2389.34,1870.85,2024-08-24,2024-08-24,2024-11-17,APPROVED,"Sterling Heights, MI",MI,Water Damage incident reported at Sterling Heights. Multiple vehicles involved.,False,True,0,,,,,,False
CLM-2026-009663,POL-2025-633,CLM-402,Karen Gonzalez,Liability,38118.64,26907.77,2024-07-12,2024-07-12,2024-08-14,APPROVED,"Sterling Heights, MI",MI,Liability incident reported at Sterling Heights. Parking lot incident.,False,True,1,,,,,,True
CLM-2026-009664,POL-2025-682,CLM-461,Elizabeth Anderson,Auto Accident,11184.35,10888.59,2023-01-29,2023-01-24,2023-02-10,APPROVED,"IN City, IN",IN,Auto Accident incident reported at IN City. Minor damage reported.,True,True,2,WDDUFUNHPA5RBASVT,Kia,Telluride,2021.0,OWN731,False
CLM-2026-009665,POL-2024-182,CLM-1524,Richard White,Major Collision,71434.45,,2025-11-17,2025-11-16,,UNDER_REVIEW,"AL City, AL",AL,Major Collision incident reported at AL City. Minor damage reported.,False,True,2,7M82MLH58HVW7TTB4,Ford,Mustang,2018.0,OHM151,False
CLM-2026-009666,POL-2023-650,CLM-1800,Matthew Jackson,Auto Accident,21775.91,,2023-04-16,2023-04-08,,PENDING,"Columbus, OH",OH,Auto Accident incident reported at Columbus. Parking lot incident.,False,False,0,BK3C5H47TH9PKUC7F,Mercedes,E-Class,2024.0,PMC545,False
CLM-2026-009667,POL-2021-474,CLM-230,David Johnson,Fire Damage,143452.27,140341.83,2025-06-08,2025-05-25,2025-08-22,SETTLED,"Miami, FL",FL,Fire Damage incident reported at Miami. Parking lot incident.,False,True,1,,,,,,False
CLM-2026-009668,POL-2024-326,CLM-508,William Ramirez,Auto Collision,6827.06,5500.23,2024-02-03,2024-02-02,2024-03-24,APPROVED,"LA City, LA",LA,Auto Collision incident reported at LA City. Weather-related incident.,True,True,0,9CUHE2LRFLDCR3MGE,BMW,X5,2016.0,MHY704,False
CLM-2026-009669,POL-2022-275,CLM-1587,Susan Perez,Ruitschade,663.39,638.49,2023-05-22,2023-05-17,2023-07-16,CLOSED,"MN City, MN",MN,Ruitschade incident reported at MN City. Single vehicle incident.,True,True,3,,,,,,False
CLM-2026-009670,POL-2024-631,CLM-1914,David Jones,Auto Theft,32132.53,28275.36,2025-09-13,2025-09-10,2025-11-11,CLOSED,"AZ City, AZ",AZ,Auto Theft incident reported at AZ City. Weather-related incident.,True,True,2,YP1MDKWAK25K4K0S1,Chevrolet,Silverado,2015.0,IUR295,False
CLM-2026-009671,POL-2025-888,CLM-792,Margaret Hernandez,Liability,32844.68,,2025-11-16,2025-11-05,,UNDER_REVIEW,"MO City, MO",MO,Liability incident reported at MO City. Single vehicle incident.,True,True,3,,,,,,False
CLM-2026-009672,POL-2021-140,CLM-1239,William Ramirez,Fire Damage,32735.98,28475.11,2025-03-02,2025-02-25,2025-05-31,APPROVED,"Pittsburgh, PA",PA,Fire Damage incident reported at Pittsburgh. Multiple vehicles involved.,True,False,2,,,,,,False
CLM-2026-009673,POL-2022-795,CLM-902,Lisa Brown,Liability,39525.83,,2023-05-28,2023-05-21,,UNDER_REVIEW,"VA City, VA",VA,Liability incident reported at VA City. Multiple vehicles involved.,True,True,1,,,,,,False
CLM-2026-009674,POL-2022-017,CLM-1912,Sarah Jackson,Major Collision,31888.7,,2024-02-16,2024-02-15,,UNDER_REVIEW,"MA City, MA",MA,Major Collision incident reported at MA City. Significant damage to vehicle.,True,True,2,KSCGSJ3GZ7K14PPPC,Volkswagen,Golf,2018.0,BAF421,False
CLM-2026-009675,POL-2025-987,CLM-552,Susan Johnson,Major Collision,67090.77,,2025-11-22,2025-11-17,,DENIED,"CT City, CT",CT,Major Collision incident reported at CT City. Minor damage reported.,True,False,0,55720AVJTGAM6YBP9,Ford,Explorer,2017.0,IGJ184,False
CLM-2026-009676,POL-2023-882,CLM-1404,Betty Smith,Medical,45596.17,,2025-03-06,2025-02-28,,UNDER_REVIEW,"MO City, MO",MO,Medical incident reported at MO City. Significant damage to vehicle.,True,True,0,,,,,,False
CLM-2026-009677,POL-2023-544,CLM-673,Sarah Perez,Comprehensive,1047.71,,2024-02-28,2024-02-19,,DENIED,"WA City, WA",WA,Comprehensive incident reported at WA City. Significant damage to vehicle.,True,True,1,,,,,,True
CLM-2026-009678,POL-2024-029,CLM-1425,Michael Wilson,Major Collision,58710.9,46788.32,2024-10-31,2024-10-21,2024-12-27,APPROVED,"CO City, CO",CO,Major Collision incident reported at CO City. Minor damage reported.,True,True,3,FCXTHLGFF94KD2XCL,Chevrolet,Camaro,2023.0,NAK111,False
CLM-2026-009679,POL-2025-201,CLM-1585,Anthony White,Property Theft,23091.99,,2025-10-30,2025-10-24,,PENDING,"AZ City, AZ",AZ,Property Theft incident reported at AZ City. Minor damage reported.,True,True,1,,,,,,False
CLM-2026-009680,POL-2020-678,CLM-1118,Thomas Thomas,Fire Damage,110362.38,88494.6,2025-08-02,2025-07-20,2025-09-01,APPROVED,"Savannah, GA",GA,Fire Damage incident reported at Savannah. Significant damage to vehicle.,True,True,1,,,,,,False
CLM-2026-009681,POL-2023-214,CLM-1459,Charles Miller,Auto Accident,20929.04,14898.93,2026-01-13,2025-12-30,2026-03-22,CLOSED,"Los Angeles, CA",CA,Auto Accident incident reported at Los Angeles. Single vehicle incident.,True,True,1,K753XND3SCTYNXTJ8,BMW,5 Series,2017.0,WUE915,False
CLM-2026-009682,POL-2023-163,CLM-1240,Christopher Gonzalez,Auto Collision,13465.13,11125.77,2024-12-14,2024-12-06,2025-01-21,APPROVED,"OR City, OR",OR,Auto Collision incident reported at OR City. Parking lot incident.,True,True,0,NEUE1B38PA2EMDMKK,BMW,X3,2024.0,UYR508,False
CLM-2026-009683,POL-2024-460,CLM-1152,Joseph Lewis,Auto Collision,6328.98,5259.02,2025-05-01,2025-04-17,2025-05-28,APPROVED,"Jacksonville, FL",FL,Auto Collision incident reported at Jacksonville. Parking lot incident.,True,True,2,9E60GV369SATRA09V,Kia,Forte,2022.0,NZA352,False
CLM-2026-009684,POL-2022-421,CLM-1680,Christopher Clark,Water Damage,15120.33,13402.17,2023-09-07,2023-08-26,2023-10-02,CLOSED,"Allentown, PA",PA,Water Damage incident reported at Allentown. Weather-related incident.,False,True,3,,,,,,False
CLM-2026-009685,POL-2024-427,CLM-840,Robert Smith,Ruitschade,2025.62,,2024-11-27,2024-11-17,,DENIED,"CT City, CT",CT,Ruitschade incident reported at CT City. Single vehicle incident.,True,True,2,,,,,,False
CLM-2026-009686,POL-2023-595,CLM-1844,Daniel Clark,Hail Damage,14328.45,,2024-02-07,2024-01-24,,DENIED,"IN City, IN",IN,Hail Damage incident reported at IN City. Minor damage reported.,True,True,1,,,,,,False
CLM-2026-009687,POL-2020-136,CLM-1601,Thomas Hernandez,Auto Theft,36932.58,27985.96,2024-11-23,2024-11-21,2024-12-13,APPROVED,"Charlotte, NC",NC,Auto Theft incident reported at Charlotte. Parking lot incident.,True,True,1,BEKDYNTT4AUU682EG,Volkswagen,Golf,2025.0,ZHM637,False
CLM-2026-009688,POL-2025-544,CLM-217,Mary Clark,Auto Theft,32993.21,25117.68,2025-01-06,2025-01-06,2025-02-26,SETTLED,"Columbus, GA",GA,Auto Theft incident reported at Columbus. Multiple vehicles involved.,False,True,1,YHCLC12GUAS26UEB5,Chevrolet,Tahoe,2025.0,DEA537,True
CLM-2026-009689,POL-2021-453,CLM-137,Thomas Wilson,Medical,3203.53,2910.38,2023-03-23,2023-03-22,2023-05-07,APPROVED,"New York, NY",NY,Medical incident reported at New York. Significant damage to vehicle.,True,True,1,,,,,,False
CLM-2026-009690,POL-2025-827,CLM-542,Christopher Hernandez,Comprehensive,10449.49,,2023-11-30,2023-11-30,,DENIED,"Pittsburgh, PA",PA,Comprehensive incident reported at Pittsburgh. Parking lot incident.,False,False,1,,,,,,False
